exercice,d_r,i_f,ordre_o_n,code_chapitre,libelle_chapitre,code_ss_fonction,libelle_ss_fonction,code_article,libelle_article,montant
2012,R,I,N,23,IMMOBILISATIONS  EN COURS,33,Action culturelle,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,4291125.28
2012,D,I,N,23,IMMOBILISATIONS EN COURS,413,Piscines,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,329001.48
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,48,Autres actions de coopération décentralisée,65738,SUBV. FONCTIONNEMENT VERSEES AUX AUTRES ORGANISMES PUBLICS,155768.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,112,Police Municipale,6541,CREANCES ADMISES EN NON VALEUR,540.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,312,Culture - Arts plastiques et autres activités,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES, PROCEDES,...",2270.91
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,830,Environnement - services communs,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,126811.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,91,Marchés et droits de place,6542,CREANCES ETEINTES,19694.94
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",22,Administration générale de l'Etat,704,TRAVAUX,6357.58
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",112,Police Municipale,70846,MISE A DIPOSITION DE PERSONNEL FACTUREE/ GFP DE RATTACHEMENT,25916.25
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",324,Entretien du Patrimoine culturel,70684,REDEVANCES D'ARCHEOLOGIE PREVENTIVE,2148.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,510,Santé - services communs,74718,AUTRES PARTICIPATIONS ETAT,34000.0
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,213,Classes regroupées,752,REVENUS DES IMMEUBLES,82031.16
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6261,FRAIS D'AFFRANCHISSEMENT,634219.45
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,22,Administration générale de l'Etat,61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,6281.3
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,26,Cimetières et Pompes funèbres,60624,PRODUITS DE TRAITEMENT,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,60623,ALIMENTATION,564.76
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6236,CATALOGUES ET IMPRIMES,17149.53
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,60636,VETEMENTS DE TRAVAIL,29465.02
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6185,FRAIS DE COLLOQUES ET SEMINAIRES,333.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6244,TRANSPORTS ADMINISTRATIFS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",60636,VETEMENTS DE TRAVAIL,90791.79
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",6257,RECEPTIONS,1887.11
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,422,Autres activités pour les jeunes,6068,AUTRES MATIERES ET FOURNITURES,10294.56
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,510,Santé - services communs,6251,VOYAGES ET DEPLACEMENTS,705.3
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,520,Interventions sociales - services communs,6257,RECEPTIONS,14273.15
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,522,Actions en faveur de l'enfance et l'adolescence,611,CONTRATS PRESTATIONS DE SERVICES,1402409.27
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,63,Aides à la Famille,6068,AUTRES MATIERES ET FOURNITURES,89.38
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6247,TRANSPORTS COLLECTIFS,6841.02
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,413,Piscines,6288,DIVERS - AUTRES SERVICES EXTERIEURS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,422,Autres activités pour les jeunes,616,PRIMES D'ASSURANCE,102.96
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,520,Interventions sociales - services communs,6236,CATALOGUES ET IMPRIMES,92977.13
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,60,Famille - Services communs,6064,FOURNITURES ADMINISTRATIVES,7876.76
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,820,Aménagements urbains - services communs,6226,HONORAIRES,67103.04
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,6042,ACHATS DE PRESTATIONS DE SERVICES,153595.32
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,6184,VERSEMENTS A DES ORGANISMES DE FORMATION,50048.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6135,LOCATIONS MOBILIERES,15850.45
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6283,FRAIS DE NETTOYAGE DES LOCAUX,3695.02
2012,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64138,PERSONNEL TITULAIRE - AUTRES INDEMNITES,4763.68
2012,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64832,C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6488,AUTRES CHARGES DE PERSONNEL,356606.7
2012,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6336,COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT,42938.05
2012,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6454,COTISATIONS AUX A.S.S.E.D.I.C.,27474.74
2012,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,15655.08
2012,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,64832,C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,6331,VERSEMENT DE TRANSPORT,39459.76
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2118,AUTRES TERRAINS,328168.52
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,322,Musées,1323,SUBVENTIONS EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS,1222576.0
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2138,AUTRES CONSTRUCTIONS,554346.0
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,110,Sécurité intérieure - services communs,2182,MATERIEL DE TRANSPORT,8419.84
2012,R,F,N,73,IMPOTS ET TAXES,1,Services généraux opérations non ventilables,7364,PRELEVEMENTS SUR LES PRODUITS DES JEUX,135239.0
2012,R,F,N,73,IMPOTS ET TAXES,110,Sécurité intérieure - services communs,7337,DROITS DE STATIONNEMENT,7726812.81
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,510,Santé - services communs,746,DOTATION GENERALE DE DECENTRALISATION,1456640.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,830,Environnement - services communs,74758,PARTICIPATIONS DES AUTRES GROUPEMENTS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,60621,COMBUSTIBLES,937464.46
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6232,FETES ET CEREMONIES,5971.02
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6284,REDEVANCES POUR SERVICES RENDUS,263000.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,23,"Information, communication, publicité",6226,HONORAIRES,3707.6
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,26,Cimetières et Pompes funèbres,6135,LOCATIONS MOBILIERES,12655.64
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,251,Hébergement et restauration scolaire,6068,AUTRES MATIERES ET FOURNITURES,189990.16
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,6257,RECEPTIONS,1148.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6135,LOCATIONS MOBILIERES,15665.63
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6247,TRANSPORTS COLLECTIFS,4965.5
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6065,"LIVRES, DISQUES, CASSETTES  (BIBLIOTHEQUES ET MEDIATHEQUES)",28401.26
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,60628,AUTRES FOURNITURES NON STOCKEES,6472.98
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,61521,ENTRETIEN ET REPARATIONS - TERRAINS,8924.8
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6251,VOYAGES ET DEPLACEMENTS,4231.72
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,23,"Information, communication, publicité",6135,LOCATIONS MOBILIERES,7917.86
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,48,Autres actions de coopération décentralisée,616,PRIMES D'ASSURANCE,533.51
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,110,Sécurité intérieure - services communs,6042,ACHATS DE PRESTATIONS DE SERVICES,40740.97
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,110,Sécurité intérieure - services communs,611,CONTRATS PRESTATIONS DE SERVICES,1134128.72
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,213,Classes regroupées,6247,TRANSPORTS COLLECTIFS,13740.72
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,213,Classes regroupées,62878,REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES,428451.17
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,251,Hébergement et restauration scolaire,6283,FRAIS DE NETTOYAGE DES LOCAUX,16853.34
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,35712.08
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6257,RECEPTIONS,16451.19
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",60632,FOURNITURES DE PETIT EQUIPEMENT,53612.35
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",6068,AUTRES MATIERES ET FOURNITURES,80206.53
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,413,Piscines,6247,TRANSPORTS COLLECTIFS,120.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,415,Manifestations sportives,6238,"PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS",54402.5
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,60,Famille - Services communs,6226,HONORAIRES,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,64,Crèches et garderies,60631,FOURNITURES D'ENTRETIEN,48122.02
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,60621,COMBUSTIBLES,9621.65
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,90,Interventions économiques,611,CONTRATS PRESTATIONS DE SERVICES,393454.55
2012,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6332,COTISATIONS VERSEES AU F.N.A.L.,30509.33
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2804141,AMORT. SUBV. EQPT ORG. PUB. COMMUNES MEMBRES GFP,0.0
2012,R,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,2031,FRAIS D'ETUDES,618954.32
2012,D,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,2316,IMMO. EN COURS - RESTAURATION COLLECTIONS ET OEUVRES D'ART,0.0
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,322,Musées,1321,SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT,284932.0
2012,R,I,N,16,EMPRUNTS &  DETTES ASSIMILEES,1,Services généraux opérations non ventilables,165,DEPOTS ET CAUTIONNEMENTS RECUS,76335.0
2012,D,I,N,20,IMMOBILISATIONS INCORPORELLES,323,Archives,2031,FRAIS D'ETUDES,0.0
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2118,AUTRES TERRAINS,3900.0
2012,R,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,1,Services généraux opérations non ventilables,2762,CREANCES SUR TRANSFERT DE DROITS A DEDUCTION T.V.A.,25120.58
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,22,Enseignement du 2e degré,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,0.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,415,Manifestations sportives,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES, PROCEDES,...",0.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,63,Aides à la Famille,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,129087.0
2012,D,F,N,67,CHARGES EXCEPTIONNELLES,64,Crèches et garderies,6718,AUTRES CHARGES EXCEPTIONNELLES SUR OPERATIONS DE GESTION,31.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,1,Services généraux opérations non ventilables,74834,ETAT COMPENSATION EXONERATIONS TAXES FONCIERES,1540365.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,33,Action culturelle,7477,PARTICIPATIONS - FONDS EUROPEENS,3031.31
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,422,Autres activités pour les jeunes,7473,PARTICIPATIONS - DEPARTEMENTS,10600.0
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,70,Logement - services communs,752,REVENUS DES IMMEUBLES,1390.54
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,60623,ALIMENTATION,175115.48
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6231,ANNONCES ET INSERTIONS,271206.58
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6237,PUBLICATIONS,29726.3
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,627,SERVICES BANCAIRES ET ASSIMILES,12400.07
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,22,Administration générale de l'Etat,6257,RECEPTIONS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,48,Autres actions de coopération décentralisée,6257,RECEPTIONS,29293.17
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,251,Hébergement et restauration scolaire,611,CONTRATS PRESTATIONS DE SERVICES,1751.84
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,254,Médecine scolaire,6068,AUTRES MATIERES ET FOURNITURES,1367.44
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6247,TRANSPORTS COLLECTIFS,31652.76
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,60631,FOURNITURES D'ENTRETIEN,365.12
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6226,HONORAIRES,1200.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6237,PUBLICATIONS,1710.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,422,Autres activités pour les jeunes,6042,ACHATS DE PRESTATIONS DE SERVICES,626967.92
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,422,Autres activités pour les jeunes,6064,FOURNITURES ADMINISTRATIVES,4704.35
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,520,Interventions sociales - services communs,6247,TRANSPORTS COLLECTIFS,8224.62
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,522,Actions en faveur de l'enfance et l'adolescence,6236,CATALOGUES ET IMPRIMES,126.8
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,522,Actions en faveur de l'enfance et l'adolescence,6283,FRAIS DE NETTOYAGE DES LOCAUX,2138.4
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,60628,AUTRES FOURNITURES NON STOCKEES,7829.99
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,830,Environnement - services communs,6257,RECEPTIONS,424.4
2012,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6488,AUTRES CHARGES DE PERSONNEL,106837.45
2012,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,386352.61
2012,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,6454,COTISATIONS AUX A.S.S.E.D.I.C.,37353.14
2012,D,F,N,12,CHARGES DE PERSONNEL,820,Aménagements urbains - services communs,6331,VERSEMENT DE TRANSPORT,18334.76
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2112,TERRAINS DE VOIRIE,71700.16
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2804412,AMORT. SUB. EQPT EN NATURE-ORGANISMES PUB. BAT & INSTALLATIO,7892.54
2012,D,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,2161,OEUVRES ET OBJETS D'ART,50000.0
2012,R,I,N,10,"DOTATIONS, FONDS DIVERS ET RESERVES",1,Services généraux opérations non ventilables,10222,F.C.T.V.A.,7557266.59
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,60,Famille - Services communs,1323,SUBVENTIONS EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS,239702.0
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,824,Autres opérations d'aménagement urbain,1321,SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT,73595.09
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,324,Entretien du Patrimoine culturel,2161,OEUVRES ET OBJETS D'ART,6679.0
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,824,Autres opérations d'aménagement urbain,2111,TERRAINS NUS,15.0
2012,D,I,N,23,IMMOBILISATIONS EN COURS,33,Action culturelle,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,1194645.46
2012,D,I,N,23,IMMOBILISATIONS EN COURS,413,Piscines,238,AVANCES VERSEES SUR COMMANDES D IMMO. CORPORELLES EN COURS,0.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,21,Administration générale assemblée locale,6534,COTISATIONS SECURITE SOCIALE- PART PATRONALE- ELUS,7898.12
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,251,Hébergement et restauration scolaire,6541,CREANCES ADMISES EN NON VALEUR,28315.94
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,522,Actions en faveur de l'enfance et l'adolescence,657341,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX COMMUNES DU GFP,11586.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,522,Actions en faveur de l'enfance et l'adolescence,65737,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX AUTRES EPL,0.0
2012,D,F,N,68,DOTATIONS AUX AMORTISSEMENTS ET PROVISIONS,1,Services généraux opérations non ventilables,6815,DOTATIONS PROVISIONS PR RISQUES & CHARGES DE FCT COURANT,100000.0
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",323,Archives,7088,AUTRES PRODUITS D'ACTIVITES ANNEXES,984.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,1,Services généraux opérations non ventilables,74835,ETAT COMPENSATION EXONERATIONS TAXE HABITATION,4862385.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,26,Cimetières et Pompes funèbres,74718,AUTRES PARTICIPATIONS ETAT,1382.26
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,255,Autres enseignements,7477,PARTICIPATIONS - FONDS EUROPEENS,36750.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,322,Musées,7478,PARTICIPATIONS D'AUTRES ORGANISMES,5320.0
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,20,Administration générale de la collectivité,752,REVENUS DES IMMEUBLES,501380.83
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6236,CATALOGUES ET IMPRIMES,94433.06
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6251,VOYAGES ET DEPLACEMENTS,17308.17
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,33,Action culturelle,6231,ANNONCES ET INSERTIONS,38809.01
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,60631,FOURNITURES D'ENTRETIEN,65123.5
2012,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6478,AUTRES CHARGES SOCIALES DIVERSES,5156.19
2012,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,6453,COTISATIONS AUX CAISSES DE RETRAITE,409670.04
2012,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,6478,AUTRES CHARGES SOCIALES DIVERSES,5726.2
2012,D,F,N,12,CHARGES DE PERSONNEL,64,Crèches et garderies,64111,PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE,9007655.97
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,28041581,AMORT. SUB. EQPT ORG. PUB. GTPS COLLEC.-AUTRES GPT BIENS,0.0
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,28183,AMORT. MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,1788595.06
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,324,Entretien du Patrimoine culturel,1321,SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT,742886.68
2012,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,33,Action culturelle,204158,SUBV. EQPT AUX AUTRES GROUPEMENTS,0.0
2012,R,I,N,21,IMMOBILISATIONS  CORPORELLES,411,"Salles de sport, gymnases",2111,TERRAINS NUS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6188,AUTRES FRAIS DIVERS,4268.53
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,23,"Information, communication, publicité",6241,TRANSPORT DE BIENS,2671.5
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,255,Autres enseignements,6236,CATALOGUES ET IMPRIMES,4719.42
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,312,Culture - Arts plastiques et autres activités,60632,FOURNITURES DE PETIT EQUIPEMENT,250.55
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,60623,ALIMENTATION,3427.69
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,415,Manifestations sportives,6042,ACHATS DE PRESTATIONS DE SERVICES,6058.58
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,60,Famille - Services communs,6288,DIVERS - AUTRES SERVICES EXTERIEURS,1064.0
2012,D,I,N,23,IMMOBILISATIONS EN COURS,324,Entretien du Patrimoine culturel,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,4002465.04
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,110,Sécurité intérieure - services communs,6542,CREANCES ETEINTES,569.4
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,112,Police Municipale,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,1964.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,22,Enseignement du 2e degré,65738,SUBV. FONCTIONNEMENT VERSEES AUX AUTRES ORGANISMES PUBLICS,56934.0
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",22,Administration générale de l'Etat,70878,REMBOURSEMENTS DE FRAIS PAR D'AUTRES REDEVABLES,0.0
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",510,Santé - services communs,7066,REDEVANCES ET DROITS SERVICES A CARACTERE SOCIAL,22860.6
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,422,Autres activités pour les jeunes,7472,PARTICIPATIONS - REGIONS,15000.0
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,322,Musées,758,PRODUITS DIVERS DE GESTION COURANTE,19.45
2012,D,F,N,67,CHARGES EXCEPTIONNELLES,1,Services généraux opérations non ventilables,678,AUTRES CHARGES EXCEPTIONNELLES,160249.64
2012,R,F,N,73,IMPOTS ET TAXES,110,Sécurité intérieure - services communs,7336,DROITS DE PLACE,2159064.9
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,6251,VOYAGES ET DEPLACEMENTS,2270.09
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,61521,ENTRETIEN ET REPARATIONS - TERRAINS,1607.66
2012,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6451,COTISATIONS A L'U.R.S.S.A.F.,1505184.58
2012,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6453,COTISATIONS AUX CAISSES DE RETRAITE,1871077.96
